#time(ns),px,py,pz,qw,qx,qy,qz,vx,vy,vz,bwx,bwy,bwz,bax,bay,baz
1755241483393444608,-0.133766,0.545849,-0.181764,0.776686,0.324023,-0.358468,0.404065,-0.0202459,-0.136877,0.049613,0.00219993,-0.0503502,0.0192735,-0.0556346,-0.173334,0.32125
1755241483403444480,-0.133913,0.544383,-0.181274,0.765884,0.348346,-0.342183,0.418315,-0.00925098,-0.156197,0.048695,0.00220587,-0.0503539,0.0192767,-0.0556363,-0.173324,0.32124
1755241483413444608,-0.133956,0.542734,-0.180784,0.754304,0.372287,-0.325284,0.431994,0.000671502,-0.173073,0.049236,0.00221199,-0.0503578,0.0192794,-0.0556377,-0.173313,0.321231
1755241483423444480,-0.133907,0.540942,-0.180294,0.742169,0.395475,-0.307652,0.445124,0.00889192,-0.184689,0.0485634,0.00221808,-0.050363,0.0192812,-0.0556389,-0.1733,0.321224
1755241483433444608,-0.133787,0.539063,-0.179818,0.7293,0.418407,-0.289045,0.457723,0.0150788,-0.190694,0.0464582,0.00222423,-0.0503697,0.0192818,-0.0556402,-0.173285,0.321218
1755241483443444480,-0.133612,0.537146,-0.179366,0.714961,0.442107,-0.269195,0.470007,0.0199101,-0.192303,0.043839,0.00223003,-0.0503777,0.0192811,-0.0556421,-0.173269,0.321213
1755241483453444608,-0.133396,0.535229,-0.178942,0.698826,0.466491,-0.248147,0.482131,0.023389,-0.190963,0.0410653,0.0022338,-0.0503868,0.0192796,-0.0556451,-0.17325,0.321209
1755241483463444480,-0.133146,0.533326,-0.178544,0.680661,0.491268,-0.22588,0.494302,0.0270259,-0.189729,0.0385755,0.00223233,-0.0503966,0.0192778,-0.0556494,-0.173228,0.321205
1755241483473444352,-0.132833,0.531431,-0.178174,0.659768,0.516999,-0.201431,0.506798,0.0367416,-0.189526,0.035134,0.00222326,-0.0504064,0.0192765,-0.0556553,-0.173204,0.3212
1755241483483444480,-0.132375,0.52954,-0.177848,0.636862,0.542261,-0.17575,0.519106,0.0561939,-0.188236,0.029632,0.00220628,-0.0504157,0.0192762,-0.0556623,-0.173177,0.321192
1755241483493444352,-0.131674,0.527689,-0.177596,0.613912,0.564784,-0.150755,0.530475,0.0851864,-0.180918,0.0202059,0.0021826,-0.0504243,0.0192771,-0.0556701,-0.173148,0.321182
1755241483503444480,-0.130649,0.525963,-0.177464,0.59427,0.581723,-0.129308,0.540113,0.12007,-0.162667,0.0054441,0.00215638,-0.0504321,0.019279,-0.0556783,-0.173116,0.321166
1755241483513444352,-0.129285,0.52448,-0.177503,0.577957,0.594352,-0.111243,0.548029,0.15143,-0.132622,-0.0133595,0.00213467,-0.0504392,0.0192808,-0.0556867,-0.173082,0.321146
1755241483523444480,-0.127696,0.523345,-0.177727,0.565437,0.602874,-0.0986494,0.554159,0.163821,-0.0937322,-0.0308401,0.00212161,-0.0504459,0.0192815,-0.0556952,-0.173047,0.321122
1755241483533444352,-0.126072,0.522604,-0.178092,0.55463,0.609742,-0.0900607,0.559008,0.159359,-0.0550662,-0.0413861,0.00211655,-0.050453,0.0192812,-0.0557041,-0.173011,0.321095
1755241483543444480,-0.124541,0.522223,-0.17853,0.543896,0.616625,-0.0828039,0.563111,0.146149,-0.0219426,-0.0455161,0.0021178,-0.0504608,0.0192802,-0.0557139,-0.172973,0.321066
1755241483553444352,-0.123156,0.522142,-0.178987,0.533381,0.623359,-0.0759798,0.566706,0.131027,0.00490017,-0.0455538,0.00212338,-0.0504686,0.0192787,-0.0557248,-0.172935,0.321036
1755241483563444480,-0.121912,0.522303,-0.179434,0.523374,0.629457,-0.0697878,0.570082,0.118097,0.02684,-0.0437878,0.00213087,-0.0504755,0.0192772,-0.0557371,-0.172897,0.321005
1755241483573444352,-0.12078,0.522676,-0.179869,0.513448,0.6354,-0.0639632,0.573189,0.108942,0.0476705,-0.043419,0.00213857,-0.0504809,0.0192765,-0.0557508,-0.172858,0.320974
1755241483583444480,-0.11971,0.52326,-0.180317,0.503609,0.641355,-0.0583385,0.575881,0.105834,0.0692211,-0.0464602,0.00214602,-0.0504847,0.0192766,-0.0557654,-0.172819,0.320943
1755241483593444352,-0.118646,0.524055,-0.180803,0.493886,0.647142,-0.0531003,0.578328,0.107409,0.089351,-0.0508464,0.00215314,-0.0504868,0.0192771,-0.0557808,-0.17278,0.320912
1755241483603444224,-0.117552,0.525036,-0.181332,0.484255,0.652663,-0.0482216,0.580692,0.111671,0.106471,-0.0547224,0.00215992,-0.0504875,0.0192775,-0.0557967,-0.172741,0.320879
1755241483613444352,-0.116409,0.526171,-0.18189,0.474793,0.657879,-0.0434624,0.58299,0.116941,0.120031,-0.0566979,0.00216629,-0.0504868,0.0192773,-0.0558126,-0.172703,0.320846
1755241483623444224,-0.115216,0.527426,-0.182458,0.465854,0.662532,-0.0388763,0.585253,0.121549,0.130622,-0.0567452,0.00217223,-0.0504853,0.0192759,-0.0558286,-0.172664,0.320812
1755241483633444352,-0.113993,0.528777,-0.183017,0.457699,0.666321,-0.0348496,0.587634,0.122406,0.139328,-0.0545471,0.00217766,-0.0504833,0.0192729,-0.0558445,-0.172627,0.320777
1755241483643444224,-0.112792,0.530207,-0.183536,0.450383,0.669404,-0.0313428,0.589975,0.117193,0.146607,-0.0491032,0.00218248,-0.050481,0.0192688,-0.0558605,-0.172591,0.320742
1755241483653444352,-0.111661,0.531722,-0.183997,0.443774,0.671989,-0.0282983,0.592195,0.10856,0.156987,-0.0431386,0.00218697,-0.0504787,0.019264,-0.0558767,-0.172557,0.320706
1755241483663444224,-0.11063,0.533362,-0.184405,0.437501,0.674345,-0.0256944,0.5943,0.0976063,0.171462,-0.0387434,0.00219171,-0.0504765,0.0192595,-0.055893,-0.172525,0.32067
1755241483673444352,-0.109709,0.535168,-0.184781,0.431723,0.676697,-0.0238163,0.595927,0.0866411,0.190228,-0.0367893,0.00219702,-0.0504745,0.019256,-0.0559097,-0.172496,0.320635
1755241483683444224,-0.108887,0.537181,-0.185152,0.426599,0.67918,-0.0229253,0.596826,0.0782824,0.212738,-0.0377392,0.00220276,-0.0504731,0.019254,-0.0559267,-0.172468,0.320599
1755241483693444352,-0.108128,0.539434,-0.185546,0.422228,0.681418,-0.0231018,0.597377,0.073752,0.23784,-0.0412429,0.00220873,-0.0504723,0.0192532,-0.0559441,-0.172443,0.320564
1755241483703444224,-0.107407,0.541935,-0.185979,0.41821,0.683498,-0.0238598,0.597797,0.0705753,0.262234,-0.0452632,0.00221483,-0.0504716,0.0192532,-0.0559621,-0.172419,0.32053
1755241483713444352,-0.106717,0.54467,-0.186447,0.414654,0.685323,-0.0251009,0.598134,0.0674443,0.284157,-0.0480995,0.0022208,-0.0504705,0.0192531,-0.0559807,-0.172396,0.320495
1755241483723444224,-0.106059,0.547601,-0.186934,0.411323,0.687178,-0.0273242,0.598209,0.0641031,0.301475,-0.0490694,0.0022261,-0.0504687,0.0192524,-0.0559998,-0.172375,0.320461
1755241483733444096,-0.105428,0.55068,-0.187424,0.408539,0.689022,-0.0307299,0.59783,0.0624936,0.313576,-0.0490688,0.00223023,-0.0504664,0.0192512,-0.0560194,-0.172356,0.320426
1755241483743444224,-0.104792,0.553854,-0.187919,0.407424,0.690041,-0.0358245,0.597131,0.0655859,0.320651,-0.0499793,0.00223313,-0.0504637,0.0192495,-0.0560395,-0.172337,0.320392
1755241483753444096,-0.104092,0.557071,-0.188426,0.407804,0.690185,-0.0422431,0.596285,0.0749913,0.321947,-0.0513621,0.00223533,-0.0504608,0.0192474,-0.0560601,-0.17232,0.320358
1755241483763444224,-0.103281,0.560272,-0.188942,0.40933,0.689562,-0.0494597,0.595405,0.0873978,0.317572,-0.0517344,0.00223752,-0.0504576,0.0192449,-0.0560812,-0.172305,0.320323
1755241483773444096,-0.102334,0.563407,-0.189463,0.412144,0.687832,-0.057462,0.594746,0.102272,0.309082,-0.052727,0.00223954,-0.0504542,0.0192419,-0.0561027,-0.17229,0.320288
1755241483783444224,-0.101219,0.566448,-0.190002,0.416924,0.68456,-0.0666516,0.594231,0.121122,0.298814,-0.055144,0.00224054,-0.0504501,0.0192383,-0.0561244,-0.172277,0.320252
1755241483793444096,-0.0999037,0.569377,-0.19057,0.424355,0.67935,-0.0777779,0.593597,0.141959,0.286823,-0.0583907,0.00224013,-0.0504453,0.0192341,-0.0561462,-0.172264,0.320215
1755241483803444224,-0.098386,0.572171,-0.191167,0.434313,0.672146,-0.0909833,0.592717,0.161212,0.271308,-0.0607788,0.00223879,-0.05044,0.0192294,-0.0561679,-0.172253,0.320178
1755241483813444096,-0.0966866,0.574786,-0.19178,0.444773,0.664264,-0.104742,0.591573,0.178414,0.251236,-0.0618259,0.00223726,-0.0504349,0.0192244,-0.0561894,-0.172243,0.320139
1755241483823444224,-0.0948164,0.577189,-0.192404,0.455976,0.655294,-0.119553,0.59024,0.195641,0.229396,-0.0632212,0.00223544,-0.0504308,0.0192195,-0.0562106,-0.172233,0.3201
1755241483833444096,-0.0927643,0.579374,-0.193054,0.468488,0.644603,-0.135424,0.588784,0.215071,0.207585,-0.0671222,0.00223243,-0.050428,0.0192153,-0.0562318,-0.172223,0.320059
1755241483843444224,-0.0904968,0.581349,-0.193761,0.482624,0.631901,-0.152845,0.586868,0.238772,0.187704,-0.0744895,0.00222773,-0.0504267,0.0192124,-0.056253,-0.172214,0.320016
1755241483853444096,-0.0879754,0.583139,-0.19455,0.498524,0.616854,-0.172309,0.584187,0.265627,0.17065,-0.0835205,0.00222231,-0.0504273,0.0192107,-0.0562746,-0.172203,0.319972
1755241483863443968,-0.0851796,0.584768,-0.195434,0.516182,0.599271,-0.193786,0.580411,0.293349,0.155105,-0.0931213,0.00221903,-0.0504299,0.0192098,-0.0562968,-0.172191,0.319926
1755241483873444096,-0.0821109,0.586241,-0.196408,0.534706,0.579196,-0.217083,0.575757,0.320057,0.139516,-0.101405,0.00222003,-0.050434,0.0192092,-0.0563198,-0.172177,0.319879
1755241483883443968,-0.0787856,0.587554,-0.197449,0.553313,0.556562,-0.242478,0.57034,0.344129,0.122741,-0.106258,0.00222526,-0.0504393,0.0192087,-0.0563439,-0.172162,0.319832
1755241483893444096,-0.0752583,0.588686,-0.19852,0.571761,0.531609,-0.269339,0.56386,0.359773,0.103335,-0.107299,0.00223421,-0.0504454,0.0192086,-0.0563693,-0.172143,0.319786
1755241483903443968,-0.0716358,0.589613,-0.199577,0.589211,0.505363,-0.296307,0.556453,0.362717,0.0818393,-0.103461,0.0022463,-0.0504517,0.0192086,-0.0563961,-0.172123,0.319743
1755241483913444096,-0.0680587,0.590316,-0.200577,0.605003,0.479164,-0.321973,0.548368,0.350589,0.0587893,-0.0965051,0.00226019,-0.0504576,0.0192084,-0.0564245,-0.172102,0.319702
1755241483923443968,-0.0646739,0.59078,-0.201512,0.617888,0.455673,-0.343891,0.540662,0.324678,0.0338758,-0.0906002,0.00227449,-0.0504628,0.0192077,-0.0564546,-0.172079,0.319665
1755241483933444096,-0.0615985,0.590984,-0.202392,0.628884,0.434792,-0.362354,0.533067,0.289514,0.0068504,-0.0854549,0.00228911,-0.0504671,0.019206,-0.0564864,-0.172055,0.319632
1755241483943443968,-0.0588888,0.590914,-0.203218,0.638021,0.416652,-0.37752,0.526127,0.252584,-0.0208396,-0.0798783,0.00230417,-0.0504705,0.0192031,-0.0565197,-0.172033,0.319603
1755241483953444096,-0.0565238,0.590559,-0.203991,0.645954,0.400141,-0.390627,0.519655,0.221153,-0.0502566,-0.0747784,0.00231882,-0.0504733,0.0191995,-0.0565542,-0.172011,0.319578
1755241483963443968,-0.0544359,0.589905,-0.204716,0.653303,0.383846,-0.403102,0.513193,0.197279,-0.0805763,-0.0702841,0.0023315,-0.0504762,0.0191963,-0.0565897,-0.171992,0.319557
1755241483973444096,-0.0525459,0.588947,-0.205401,0.660392,0.36732,-0.414877,0.506789,0.181586,-0.110814,-0.0669371,0.00234109,-0.0504797,0.0191947,-0.0566262,-0.171975,0.31954
1755241483983443968,-0.0507724,0.587691,-0.206058,0.6678,0.350015,-0.425752,0.500267,0.173888,-0.140423,-0.0643311,0.00234743,-0.0504836,0.0191949,-0.0566633,-0.171961,0.319526
1755241483993443840,-0.0490436,0.586141,-0.206685,0.675434,0.331516,-0.436501,0.493308,0.172241,-0.16919,-0.0606416,0.00235087,-0.0504874,0.0191967,-0.0567009,-0.171948,0.319515
1755241484003443968,-0.0473207,0.584317,-0.207253,0.683182,0.31174,-0.447405,0.485705,0.171839,-0.195096,-0.0528274,0.00235204,-0.0504908,0.0191992,-0.0567386,-0.171937,0.319506
1755241484013443840,-0.0456293,0.58225,-0.207745,0.690487,0.291706,-0.45794,0.477939,0.165403,-0.217898,-0.0456957,0.00235157,-0.0504938,0.0192015,-0.0567761,-0.171928,0.3195
1755241484023443968,-0.044036,0.579971,-0.208169,0.69711,0.271732,-0.467881,0.470411,0.152613,-0.237601,-0.0389525,0.00234939,-0.0504967,0.0192031,-0.0568133,-0.171919,0.319496
1755241484033443840,-0.0425821,0.577496,-0.208521,0.703513,0.251376,-0.477189,0.462785,0.137931,-0.257309,-0.0313849,0.00234509,-0.0504993,0.0192039,-0.0568499,-0.171911,0.319493
1755241484043443968,-0.0412779,0.574825,-0.208791,0.710177,0.229093,-0.487045,0.45382,0.122752,-0.276627,-0.0223131,0.00233867,-0.0505014,0.0192042,-0.0568861,-0.171904,0.319491
1755241484053443840,-0.0401267,0.571967,-0.20896,0.716854,0.204994,-0.497407,0.443492,0.10706,-0.29449,-0.0113727,0.0023308,-0.0505032,0.0192041,-0.0569216,-0.171898,0.31949
1755241484063443968,-0.03915,0.568955,-0.209015,0.72304,0.180146,-0.507628,0.432521,0.0875454,-0.30699,0.000260179,0.00232266,-0.0505049,0.0192035,-0.0569566,-0.171891,0.319488
1755241484073443840,-0.0383926,0.565851,-0.208958,0.72845,0.155288,-0.517217,0.421583,0.0632368,-0.312899,0.0109961,0.002315,-0.0505066,0.0192025,-0.056991,-0.171885,0.319487
1755241484083443968,-0.0378979,0.562719,-0.208802,0.733214,0.131195,-0.525659,0.410935,0.0353216,-0.312737,0.0197611,0.00230782,-0.0505082,0.0192007,-0.0570248,-0.171878,0.319485
1755241484093443840,-0.0376879,0.559607,-0.208573,0.737541,0.107782,-0.533168,0.400185,0.00677797,-0.309107,0.0258837,0.00230091,-0.0505096,0.0191983,-0.057058,-0.171871,0.319482
1755241484103443968,-0.0377477,0.556545,-0.208292,0.741568,0.0840156,-0.540322,0.388677,-0.0181235,-0.302983,0.030073,0.00229429,-0.0505108,0.0191955,-0.0570907,-0.171864,0.319478
1755241484113443840,-0.0380252,0.553544,-0.20797,0.745084,0.0595362,-0.547432,0.376329,-0.0368306,-0.296999,0.0344868,0.00228855,-0.0505119,0.0191928,-0.0571227,-0.171857,0.319473
1755241484123443968,-0.0384691,0.550616,-0.207599,0.747782,0.0344531,-0.554668,0.363289,-0.0516968,-0.288069,0.0396677,0.00228467,-0.0505132,0.0191907,-0.0571541,-0.171849,0.319467
1755241484133443840,-0.0390514,0.547797,-0.207183,0.749585,0.00954959,-0.561775,0.349915,-0.0646965,-0.275042,0.0430912,0.00228316,-0.0505151,0.0191891,-0.0571849,-0.171841,0.31946
1755241484143443712,-0.0397601,0.545127,-0.206748,0.750498,-0.0140798,-0.568257,0.337103,-0.0771361,-0.258467,0.043464,0.00228388,-0.0505178,0.0191877,-0.0572153,-0.171832,0.319452
1755241484153443840,-0.0405958,0.542638,-0.20632,0.750693,-0.0361109,-0.573994,0.325097,-0.0901681,-0.238992,0.0420525,0.00228618,-0.0505208,0.0191863,-0.0572454,-0.171824,0.319442
1755241484163443712,-0.0415678,0.540354,-0.205909,0.750479,-0.0571489,-0.579031,0.313429,-0.104487,-0.217623,0.0399734,0.00228904,-0.0505237,0.0191849,-0.0572752,-0.171816,0.319432
1755241484173443840,-0.0426913,0.538292,-0.205524,0.749911,-0.0775768,-0.583732,0.301449,-0.120437,-0.194305,0.0367879,0.00229197,-0.0505261,0.0191837,-0.0573047,-0.171808,0.319422
1755241484183443712,-0.0439799,0.536475,-0.205182,0.749068,-0.097223,-0.588256,0.288789,-0.137357,-0.168809,0.0314392,0.00229537,-0.0505281,0.0191824,-0.0573339,-0.171801,0.31941
1755241484193443840,-0.0454371,0.534927,-0.204905,0.748058,-0.115632,-0.5923,0.276077,-0.154032,-0.14034,0.0237392,0.00229965,-0.0505297,0.0191806,-0.0573628,-0.171794,0.319397
1755241484203443712,-0.0470563,0.533672,-0.204709,0.746957,-0.132566,-0.595717,0.263825,-0.169661,-0.110512,0.0154239,0.00230485,-0.0505311,0.0191786,-0.0573913,-0.171788,0.319383
1755241484213443840,-0.0488251,0.532716,-0.204596,0.745744,-0.148303,-0.59866,0.251949,-0.183945,-0.0807465,0.00694764,0.00231043,-0.0505323,0.0191771,-0.0574196,-0.171782,0.319369
1755241484223443712,-0.0507284,0.532055,-0.204572,0.744635,-0.16215,-0.601056,0.240745,-0.196438,-0.0516031,-0.00203057,0.00231591,-0.0505335,0.0191766,-0.0574476,-0.171777,0.319353
1755241484233443840,-0.0527423,0.531679,-0.204636,0.744141,-0.17289,-0.602616,0.23069,-0.206028,-0.0235388,-0.0108714,0.00232147,-0.0505347,0.0191769,-0.0574753,-0.171772,0.319336
1755241484243443712,-0.0548405,0.531581,-0.204785,0.744036,-0.181646,-0.60372,0.221218,-0.213347,0.00379706,-0.0187353,0.00232749,-0.050536,0.0191772,-0.0575026,-0.171767,0.319319
1755241484253443840,-0.0570023,0.531756,-0.205008,0.744153,-0.189144,-0.604535,0.212129,-0.218892,0.031281,-0.0257474,0.00233405,-0.0505374,0.0191774,-0.0575295,-0.171763,0.319301
1755241484263443712,-0.0592169,0.532205,-0.205299,0.744426,-0.195767,-0.6051,0.203369,-0.224013,0.0586793,-0.0324113,0.00234085,-0.0505389,0.0191777,-0.057556,-0.171759,0.319282
1755241484273443584,-0.0614822,0.532936,-0.205658,0.745168,-0.200713,-0.605294,0.195087,-0.229062,0.0875977,-0.0395351,0.00234765,-0.0505404,0.0191785,-0.057582,-0.171756,0.319262
1755241484283443712,-0.0638003,0.533961,-0.206092,0.746912,-0.20212,-0.604776,0.188455,-0.234709,0.117333,-0.0472369,0.00235463,-0.0505416,0.0191795,-0.0576073,-0.171754,0.319242
1755241484293443584,-0.0661843,0.535279,-0.206598,0.749507,-0.200726,-0.603669,0.183116,-0.242236,0.145974,-0.0537445,0.00236207,-0.0505425,0.0191802,-0.057632,-0.171752,0.31922
1755241484303443712,-0.0686467,0.536865,-0.207155,0.752644,-0.197733,-0.602159,0.178417,-0.250143,0.170502,-0.0572589,0.00236985,-0.0505433,0.0191807,-0.0576558,-0.171752,0.319198
1755241484313443584,-0.0711828,0.538673,-0.207733,0.756043,-0.193924,-0.6004,0.174104,-0.256801,0.190661,-0.0578935,0.00237748,-0.0505441,0.0191816,-0.0576787,-0.171752,0.319175
1755241484323443712,-0.0737733,0.54066,-0.208302,0.759704,-0.189041,-0.59841,0.170351,-0.260948,0.205941,-0.055444,0.00238466,-0.0505453,0.0191837,-0.0577006,-0.171753,0.31915
1755241484333443584,-0.0763923,0.542768,-0.208832,0.763903,-0.182243,-0.596046,0.167239,-0.262488,0.214767,-0.0502126,0.00239171,-0.0505473,0.0191872,-0.0577214,-0.171754,0.319125
1755241484343443712,-0.0790131,0.544929,-0.209293,0.768603,-0.173183,-0.593151,0.165618,-0.261293,0.216219,-0.0416553,0.00239897,-0.0505498,0.0191919,-0.0577412,-0.171757,0.3191
1755241484353443584,-0.0816095,0.547061,-0.209652,0.773545,-0.162635,-0.589822,0.165191,-0.257685,0.209322,-0.0299441,0.00240632,-0.0505529,0.0191972,-0.05776,-0.17176,0.319074
1755241484363443712,-0.0841632,0.549093,-0.20989,0.778589,-0.151119,-0.586093,0.165703,-0.252869,0.196349,-0.0176124,0.00241314,-0.0505562,0.0192028,-0.0577779,-0.171764,0.319048
1755241484373443584,-0.0866647,0.550971,-0.210001,0.783523,-0.138933,-0.582006,0.167506,-0.247233,0.178499,-0.00430783,0.00241898,-0.0505595,0.0192086,-0.0577949,-0.171768,0.319022
1755241484383443712,-0.0891065,0.552647,-0.209973,0.788068,-0.126348,-0.577708,0.170993,-0.241029,0.156129,0.00992262,0.00242404,-0.0505628,0.0192152,-0.0578109,-0.171772,0.318996
1755241484393443584,-0.0914871,0.554078,-0.2098,0.792227,-0.113592,-0.57312,0.176087,-0.23505,0.12953,0.0245885,0.00242865,-0.0505663,0.0192233,-0.0578259,-0.171777,0.31897
1755241484403443456,-0.0938122,0.555234,-0.209483,0.796192,-0.0998987,-0.568092,0.182671,-0.229987,0.10185,0.0387467,0.00243278,-0.0505699,0.0192328,-0.0578399,-0.171781,0.318945
1755241484413443584,-0.0960923,0.556122,-0.209033,0.80004,-0.0851756,-0.562538,0.190347,-0.226037,0.0758746,0.0510437,0.00243597,-0.0505736,0.0192428,-0.0578527,-0.171786,0.31892
1755241484423443456,-0.0983365,0.556753,-0.208464,0.803827,-0.0692241,-0.556281,0.199052,-0.222723,0.0502599,0.0625598,0.00243787,-0.0505771,0.0192522,-0.0578645,-0.17179,0.318896
1755241484433443584,-0.100549,0.557136,-0.207785,0.807358,-0.0525509,-0.549247,0.209138,-0.219686,0.0266317,0.073244,0.00243867,-0.0505805,0.0192603,-0.0578752,-0.171794,0.318873
1755241484443443456,-0.102733,0.557297,-0.207,0.810549,-0.0354298,-0.541502,0.220297,-0.217052,0.0060925,0.0836769,0.00243878,-0.0505835,0.0192672,-0.0578849,-0.171797,0.31885
1755241484453443584,-0.104894,0.557274,-0.206114,0.81341,-0.0177529,-0.533131,0.231993,-0.21518,-0.0104038,0.0933531,0.00243855,-0.0505864,0.0192728,-0.0578937,-0.1718,0.318827
1755241484463443456,-0.107042,0.557102,-0.205138,0.815889,0.00041937,-0.524247,0.243905,-0.214337,-0.0237107,0.101684,0.00243828,-0.0505893,0.0192772,-0.0579016,-0.171803,0.318804
1755241484473443584,-0.109182,0.556808,-0.204085,0.81796,0.0183349,-0.515059,0.255577,-0.21323,-0.0347588,0.108451,0.00243827,-0.0505928,0.0192807,-0.0579087,-0.171805,0.318779
1755241484483443456,-0.111298,0.556417,-0.202984,0.819784,0.0360264,-0.505472,0.266747,-0.209332,-0.0432918,0.11132,0.00243873,-0.050597,0.0192837,-0.0579153,-0.171807,0.318754
1755241484493443584,-0.113347,0.555943,-0.201868,0.821316,0.0539654,-0.495426,0.277634,-0.19957,-0.0516922,0.111626,0.00243971,-0.0506021,0.0192865,-0.0579214,-0.171809,0.318728
1755241484503443456,-0.115265,0.555378,-0.200755,0.82238,0.0720899,-0.485098,0.288398,-0.183031,-0.0616363,0.11084,0.00244122,-0.0506076,0.0192895,-0.0579274,-0.171811,0.318701
1755241484513443584,-0.116992,0.554702,-0.199653,0.822897,0.0902554,-0.474525,0.299198,-0.162084,-0.0738192,0.109632,0.00244322,-0.0506133,0.0192926,-0.0579334,-0.171812,0.318674
1755241484523443456,-0.118507,0.553896,-0.19856,0.822815,0.108891,-0.463551,0.310223,-0.140846,-0.0875098,0.109041,0.00244573,-0.0506182,0.0192954,-0.0579395,-0.171812,0.318647
1755241484533443328,-0.119822,0.552951,-0.197471,0.821732,0.12808,-0.452352,0.32207,-0.122603,-0.10155,0.108816,0.00244886,-0.050622,0.0192977,-0.0579458,-0.171812,0.318619
1755241484543443456,-0.120977,0.551866,-0.19638,0.819698,0.147864,-0.440744,0.334628,-0.10877,-0.115406,0.109556,0.00245274,-0.0506247,0.0192999,-0.0579522,-0.171811,0.31859
1755241484553443328,-0.122017,0.550649,-0.19527,0.816751,0.168404,-0.428503,0.347769,-0.0997214,-0.127779,0.112604,0.00245728,-0.0506265,0.0193017,-0.0579587,-0.17181,0.318561
